Packet Size,Duration,Flow Rate,Source Port,Destination Port,Protocol,Attack Type
923,8.949319490837171,820.3954696982285,43657,36642,ICMP,DDoS
1413,8.601408037,313.23067861780066,61095,48725,ICMP,DDoS
86,4.574863546,798.6134131,23942,33957,UDP,DDoS
906,3.9123064910377177,967.7591015156785,47718,61854,ICMP,DDoS
862,2.7303207891882932,856.8882486814866,64421,44493,TCP,DDoS
975,4.7672916064753545,117.73222376050926,20564,34711,UDP,DDoS
695,0.4447222586688345,739.7563590523321,12604,42097,TCP,DDoS
308,8.522083139936731,319.73486575730067,54483,53680,TCP,DDoS
409,0.35518826181703217,988.4171478131353,39426,18399,ICMP,DDoS
675,3.2911846023333404,485.41044726157116,58751,49507,ICMP,DDoS
1169,9.315963294,122.52165496910513,39602,56223,TCP,DDoS
696,7.352391332580004,725.2130295,25941,31950,TCP,DDoS
159,2.8146282148146904,323.07889726637524,23342,37631,UDP,DDoS
870,2.527238291,997.0784492659535,11203,18666,ICMP,DDoS
1121,0.051816316,979.7844796087364,13275,25017,UDP,DDoS
1409,6.957447214204652,656.1684046187786,46923,45410,UDP,DDoS
780,0.4887870331500578,129.9134663068224,20517,58882,UDP,DDoS
156,5.326492591488221,686.8923115752616,21490,47311,TCP,DDoS
830,9.621257603947905,93.12118341,31230,22212,UDP,DDoS
1190,1.0955791316844843,29.461222686482078,46499,33620,UDP,DDoS
1456,8.944904829749706,822.9761503768639,61166,28796,TCP,DDoS
1052,9.914761876115337,209.8319724,20648,31881,ICMP,DDoS
1121,0.6161087453661113,379.0892235064755,27588,62802,ICMP,DDoS
673,8.829179785105476,973.4600442371756,23436,11800,UDP,DDoS
552,5.161274125415724,336.9068178109172,29014,33859,TCP,DDoS
841,9.065230680726355,296.5601323051869,52025,10812,ICMP,DDoS
1159,5.713618100253822,918.2161788228129,58673,6684,UDP,DDoS
1181,6.621457989,110.83737047442621,61981,5502,UDP,DDoS
599,5.4382453010659955,759.6064518736204,36541,9234,TCP,DDoS
527,8.645064310193177,988.0667600961087,14180,11946,UDP,DDoS
1300,7.339365279618065,901.3058811735714,24088,37313,ICMP,DDoS
936,5.213081861491969,651.7027519145553,26735,64585,TCP,DDoS
1335,8.681739879711417,314.12938891323273,31130,34364,ICMP,DDoS
1252,2.4536100370210905,254.39654898019887,17613,40874,ICMP,DDoS
743,1.5742492563655572,819.2731794,24760,58008,ICMP,DDoS
620,1.604840653195391,879.8339317603002,21999,39187,UDP,DDoS
829,3.3407547785736336,525.4823690544383,37242,49199,UDP,DDoS
900,2.3876616229788743,244.4155067923875,8238,19666,ICMP,DDoS
286,9.300973414746876,113.03191409033244,31605,12118,ICMP,DDoS
1139,1.0592351041920114,87.27074988504798,21219,23447,TCP,DDoS
193,6.9902083896578375,719.1055396091202,45606,34442,TCP,DDoS
1498,1.8930261763102738,420.17671597494024,61967,6765,UDP,DDoS
1036,8.816489690570732,905.3693382904426,28151,47073,UDP,DDoS
1149,9.613191567,739.6973336,6165,7862,TCP,DDoS
736,4.655234617691066,191.34129187279524,29908,52763,ICMP,DDoS
1348,8.790835730801088,613.8160410738175,25909,58052,UDP,DDoS
1283,0.052446562,435.5619038527195,3732,4286,ICMP,DDoS
1132,8.199649227163594,577.2920057955363,19399,51514,TCP,DDoS
1110,2.2870229900877104,738.0953164261833,16112,6020,UDP,DDoS
1048,9.087104391,806.2152614156904,58639,45618,UDP,DDoS
133,0.012199995,843.7529526740836,45626,23188,TCP,DDoS
997,5.5622611686625305,254.0494770845675,46070,36619,UDP,DDoS
1051,7.5666014020455625,31.21248835736595,11038,31281,TCP,DDoS
492,2.587624618648382,739.3208056912567,65449,15235,UDP,DDoS
1267,1.9321355130083433,106.4330919,4297,31477,TCP,DDoS
951,0.8418981464553785,314.98809665410636,48159,6256,UDP,DDoS
257,3.2650093314564264,3.9167524109347087,38330,3241,ICMP,DDoS
513,5.598883278775986,681.7013155,31905,53715,ICMP,DDoS
471,1.1593227239457964,167.21529827007413,32510,25253,ICMP,DDoS
380,3.7675769245060007,655.3168815,13565,15256,UDP,DDoS
590,0.091714974,991.7434429,9736,26637,UDP,DDoS
1352,8.186975525577918,72.76360452285527,10192,15050,ICMP,DDoS
1317,1.2853587322138205,77.17030415026554,53898,54559,ICMP,DDoS
396,2.8341461397075505,340.44605465740824,4575,29578,TCP,DDoS
62,0.1852587596634365,866.3998755999169,13321,31932,TCP,DDoS
561,4.322975598141231,215.6083158044527,44757,53137,TCP,DDoS
1163,8.401374905909446,360.44178214835455,28152,20634,ICMP,DDoS
841,3.922119963240521,68.59855608631686,3856,47670,ICMP,DDoS
1243,1.7957937369149102,763.1789757297635,29507,40629,ICMP,DDoS
1286,7.537234641671142,408.36551212517514,23087,64209,TCP,DDoS
801,7.888281011725573,759.2728081875367,23987,8055,UDP,DDoS
481,1.7383609996003604,903.6174835623605,14446,48598,ICMP,DDoS
808,7.708770231301358,232.83987078657862,33944,59466,UDP,DDoS
1055,9.473031584675123,807.4152907369173,55930,60692,UDP,DDoS
1388,1.664609491735791,59.18798068924545,12180,26539,UDP,DDoS
555,7.710071941028824,898.8575034414293,12132,37508,TCP,DDoS
1079,7.086011474021692,650.8034707039915,32869,37206,UDP,DDoS
831,4.736265310462451,874.2393014659377,3824,51624,ICMP,DDoS
375,0.5801466851274242,0.28838071662623926,64320,1594,TCP,DDoS
297,0.7478694831607824,169.1641622489569,39102,33278,ICMP,DDoS
536,8.524294177327278,389.8204114877494,43736,20312,ICMP,DDoS
935,9.901493579133719,379.56495308438116,3634,14312,TCP,DDoS
199,6.760846519610358,226.80770988521832,13091,30901,ICMP,DDoS
891,4.460137111796205,381.6737786732134,34896,19913,ICMP,DDoS
729,6.4760888603756745,128.9358271290548,11752,1941,TCP,DDoS
419,5.944364196426226,412.8198531530995,30590,11090,ICMP,DDoS
996,3.8367389917958126,802.3740937263483,30807,30528,UDP,DDoS
730,0.6571958195955555,479.1221560970409,57537,8006,ICMP,DDoS
1490,8.215307961127001,18.098288936320465,21607,57603,UDP,DDoS
1331,3.718963458858007,421.5018971750895,21262,40128,ICMP,DDoS
1480,8.188037648,27.272298589235078,8287,19086,TCP,DDoS
1231,2.5258349881341338,966.2467863657275,61862,18023,TCP,DDoS
1106,0.011293769,127.54121402692667,2938,62869,ICMP,DDoS
324,1.5902238944842884,707.7175574979857,24773,10965,TCP,DDoS
436,4.685925628269075,972.7790452597966,20480,62193,ICMP,DDoS
51,9.443092045943342,826.0564477614053,26606,24494,TCP,DDoS
1365,1.022834003317496,699.3454435886911,1430,65232,UDP,DDoS
1316,8.542243534841198,839.4769634098168,14713,46172,ICMP,DDoS
538,5.270713938,981.8005133913016,33958,60845,UDP,DDoS
793,8.259381737233166,621.3823628038042,34300,22157,UDP,DDoS
74,2.984445935468936,559.2288883486435,51837,53681,ICMP,DDoS
766,8.399631699560047,628.2752866522351,64824,45459,UDP,DDoS
888,7.7284549773880284,532.7226191728788,37456,5553,ICMP,DDoS
129,2.3013067766313076,635.1255969991279,20897,18543,UDP,DDoS
815,1.314219928967371,449.8972238,14074,13216,ICMP,DDoS
644,8.680675171000397,218.52133856501877,1704,9590,ICMP,DDoS
1009,9.632403297747878,120.33520178902445,19932,8250,TCP,DDoS
1061,0.31399183516141493,68.43410143870716,19528,38954,ICMP,DDoS
457,7.312969399669883,263.3894521748248,22668,50382,ICMP,DDoS
154,9.095335584967236,46.218951979300265,63045,22283,UDP,DDoS
656,8.573743560832893,567.2140628413937,38149,35111,ICMP,DDoS
1259,9.645240202229814,283.90006417881796,2387,2165,TCP,DDoS
865,7.6011806903025345,824.5523546062235,43315,5651,UDP,DDoS
1138,4.423545325046723,74.33344890108759,36084,57565,UDP,DDoS
452,3.1202079529608095,226.4288591920518,2562,48293,TCP,DDoS
1439,3.2081066616408362,730.2731224754369,37200,3714,UDP,DDoS
1483,7.244502303468557,598.8484155538531,57918,41115,UDP,DDoS
768,7.458624283297613,64.58482212204261,42544,4279,UDP,DDoS
1340,2.0043910763435777,877.2517332164842,26699,58457,UDP,DDoS
1060,8.681360012091819,877.2740366498969,19311,6237,TCP,DDoS
800,7.149525477982275,330.4749630753863,1198,37900,TCP,DDoS
715,5.627940113147484,340.47180276522977,27756,20428,UDP,DDoS
1457,4.715853068565025,989.0294555143389,36022,52033,UDP,DDoS
496,5.432784825093792,626.2135539759789,38079,26404,TCP,DDoS
959,1.5932981370543655,531.3633889160024,54336,26544,TCP,DDoS
231,2.0378087915134655,838.1683683335692,13136,20197,TCP,DDoS
778,0.9125537395715106,285.3618093234807,40898,64321,UDP,DDoS
1162,1.5374267235729657,429.2396751370173,10713,54051,UDP,DDoS
1017,4.537482652418222,267.8498978207854,45838,25013,ICMP,DDoS
1048,5.3040135828888335,789.1819305040725,20579,43594,TCP,DDoS
135,0.17960106289071542,573.3920107006545,51743,25543,UDP,DDoS
702,7.968181480812412,658.8591876330565,65375,61291,TCP,DDoS
1253,2.9423855654614353,252.3820191144226,34943,23463,UDP,DDoS
76,9.118448514,220.30327884717735,8643,54058,TCP,DDoS
1432,9.675145124874163,488.42579152004043,7057,12437,UDP,DDoS
318,1.8554032878918667,737.5919925179176,42352,16019,ICMP,DDoS
256,4.621510810365842,525.2872335444082,5970,24583,ICMP,DDoS
906,0.01331712,32.742412977914036,25642,63516,TCP,DDoS
912,5.983674323959148,868.5646511696567,35699,46375,UDP,DDoS
1336,6.073457176,64.78042482578005,37282,24537,UDP,DDoS
101,2.476152016078148,955.8289012723801,19943,6045,TCP,DDoS
635,5.584568313159397,25.239444081444997,5197,33488,UDP,DDoS
768,2.2561758842949104,694.4810110850957,44857,22143,TCP,DDoS
1405,1.6090938653128224,82.29884300541048,27424,52563,UDP,DDoS
436,6.515543148555845,910.6855117771961,51469,30323,TCP,DDoS
738,3.2599287140567967,464.48679290192024,5793,40374,UDP,DDoS
1082,5.903049125,137.61002243953368,38588,47247,TCP,DDoS
216,4.333034242967585,340.8816182198676,46838,26541,UDP,DDoS
435,9.843529722621637,164.90819287922736,15235,14141,ICMP,DDoS
484,1.496656846,170.6648533659343,24279,23274,UDP,DDoS
1296,4.6465213677614665,948.1135093,28986,19974,TCP,DDoS
115,6.804885806966894,445.3015876735597,20380,18383,ICMP,DDoS
304,3.956055293715807,788.8233836789691,21330,24620,UDP,DDoS
494,9.747023818855029,639.6416006215641,6021,26554,ICMP,DDoS
757,7.219154391641425,676.4587197021584,57208,2286,UDP,DDoS
774,6.5701815917873665,131.7802691281913,18400,55223,ICMP,DDoS
1447,7.570835616844623,234.2610283708041,41904,59311,TCP,DDoS
890,9.526533731749131,786.7716601209215,39079,60570,UDP,DDoS
1430,9.078278711193416,970.7691298541355,11602,63668,UDP,DDoS
183,7.243128795955993,262.7493750343919,19648,41174,TCP,DDoS
924,7.491867229373731,271.6416078745648,51652,23639,ICMP,DDoS
1132,1.4600748182774195,472.9498430976238,40218,4351,TCP,DDoS
1162,1.0288212525221643,983.8419288241523,45391,55806,TCP,DDoS
435,5.709474113939799,269.0320499318884,1413,30792,ICMP,DDoS
1088,0.18465800176845948,407.0312124433005,34791,65442,TCP,DDoS
987,4.824081459134365,891.4908676219444,46604,29874,UDP,DDoS
930,2.104285449608767,3.0207405180998714,49391,52435,UDP,DDoS
1214,3.460819659880751,39.86198839207069,2879,43812,UDP,DDoS
1207,7.758271553193769,604.1112699035122,41917,51433,TCP,DDoS
608,9.412433804819633,907.3894266963757,14818,17872,UDP,DDoS
1102,0.7250903051912687,238.93277473588745,59026,47854,UDP,DDoS
148,5.342887817558475,469.69481050324094,36555,53470,UDP,DDoS
1105,8.825452325,450.5202551276525,53839,40566,UDP,DDoS
1249,0.8260028358697724,473.02404896090064,6010,16184,UDP,DDoS
974,8.245315954921441,622.5574437601722,33322,57607,UDP,DDoS
437,3.5786557079317856,469.7967886143847,2505,35022,TCP,DDoS
1286,3.221624927491134,447.52339450832557,57432,28254,UDP,Brute Force
673,9.774686396761544,474.3409915892174,4755,10100,UDP,Brute Force
1196,2.0093900395330793,590.9083545269144,57438,4829,ICMP,Brute Force
1226,6.932246214285987,537.0537876025232,17859,32109,TCP,Brute Force
1278,8.214585839370654,854.1505840507392,60843,56595,TCP,Brute Force
772,0.4127937692974375,49.59190380831725,28822,15739,TCP,Brute Force
274,6.704184198085769,833.3337397658652,27137,63796,TCP,Brute Force
697,9.515548193578914,843.9402201504629,20501,6774,UDP,Brute Force
790,1.2430754473138654,284.9795307288078,18290,49419,UDP,Brute Force
627,8.962316805547697,462.9056698203491,21816,14256,ICMP,Brute Force
1072,5.948171597131985,438.5946346885818,21476,54032,ICMP,Brute Force
1137,6.1664292140428785,218.58798337069487,63303,36927,TCP,Brute Force
993,6.129828804481194,396.85716740160785,44550,7977,ICMP,Brute Force
531,2.989060027486801,44.48333339363735,53453,33117,ICMP,Brute Force
952,9.352082951179296,277.89429057445625,50103,26524,TCP,Brute Force
1316,9.473557275847757,816.7005072,42358,23442,TCP,Brute Force
1293,6.253421297479265,284.63384553272124,62914,54765,ICMP,Brute Force
1237,7.834443836690205,818.2248480813727,12913,35338,UDP,Brute Force
1231,6.1229676008256995,531.6463046579704,25359,49249,ICMP,Brute Force
209,4.844500077292833,879.8746910934238,12278,23473,ICMP,Brute Force
1456,6.6085403628742085,574.8220763089887,22098,18502,UDP,Brute Force
985,5.530461524466993,29.765256242433345,12466,36203,UDP,Brute Force
834,5.975161150456669,675.4526655263345,47313,52793,TCP,Brute Force
673,7.838541701635201,44.94908267,54771,47905,TCP,Brute Force
1257,4.8095574106584005,450.6519592812357,38351,26362,ICMP,Brute Force
68,0.4085003068186352,929.4337518036667,17223,27923,UDP,Brute Force
1228,1.6408308104139828,165.28741894391635,8315,5169,TCP,Brute Force
1485,4.386633557678895,389.93336570624996,41952,33125,ICMP,Brute Force
378,7.248540772,729.8873228175936,1136,3799,UDP,Brute Force
1428,5.933193204453477,882.2703302392381,22539,46985,ICMP,Brute Force
1405,6.503291564548666,670.9759104420336,20605,32671,TCP,Brute Force
539,4.7933100068342975,258.2474368657501,49716,46643,TCP,Brute Force
550,6.157804477400487,674.6403921309245,60746,46862,UDP,Brute Force
1390,3.2908453607088073,296.7979683399796,27524,56804,ICMP,Brute Force
256,4.702355744373954,718.4573868957534,33050,20563,UDP,Brute Force
1364,7.443046376883962,954.0377243,17547,37762,TCP,Brute Force
1195,8.718455956952239,721.4213117611777,2448,58148,TCP,Brute Force
1133,4.337119684229933,862.8942148621211,53125,27640,ICMP,Brute Force
1315,0.43757291541590454,2.2036327915658247,20576,15143,ICMP,Brute Force
1478,1.6175637689238798,717.6003675191213,58884,26183,ICMP,Brute Force
484,0.20959053177608947,829.6045981095638,11832,55591,UDP,Brute Force
915,6.5329769293540645,40.654681670926955,39835,38123,ICMP,Brute Force
1245,3.323813938925734,871.6105675155018,8013,11319,ICMP,Brute Force
206,5.425243878557956,256.76855888721485,24644,35734,TCP,Brute Force
130,4.933275190991212,665.3255727678575,40053,62823,TCP,Brute Force
753,0.8161833690347146,800.3748435355043,1911,56202,ICMP,Brute Force
78,4.033210349877195,662.6982466080495,32826,25709,ICMP,Brute Force
1189,2.206390688,92.37556359404991,20512,50367,TCP,Brute Force
212,4.184579487,596.3618867084823,31037,26503,ICMP,Brute Force
692,2.0365792251420847,549.6286983564714,50225,47196,UDP,Brute Force
793,8.404683610363058,900.3312359,54127,34653,UDP,Brute Force
1283,1.7427591724459581,404.2993056712448,53736,56887,UDP,Brute Force
1121,9.607844734318283,321.14898897734145,17426,43067,ICMP,Brute Force
515,4.159657754103262,749.8757793600226,22229,18057,TCP,Brute Force
495,8.462606674898474,412.7340585507883,56516,37926,ICMP,Brute Force
868,6.288019417241245,646.1315653875625,58234,45595,ICMP,Brute Force
934,7.353767636358861,646.4854451155945,27073,16432,TCP,Brute Force
1424,7.6774711567797365,888.0502604536819,13277,57763,TCP,Brute Force
1064,5.048943974048285,598.7325330788655,20014,59004,TCP,Brute Force
426,5.4334619331095215,502.2033946009907,8870,18444,UDP,Brute Force
387,5.140444682219441,138.95743926387735,26051,17375,ICMP,Brute Force
229,5.8809957225227025,115.82603291803748,40224,5155,TCP,Brute Force
544,0.2949150631193164,154.40613312655108,47244,52324,ICMP,Brute Force
1254,3.9557561833203034,171.9312964789618,47187,45849,UDP,Brute Force
1432,6.062280946898155,637.9133049543675,4789,12373,UDP,Brute Force
1472,5.9776379289933885,741.0071521495511,52614,61955,TCP,Brute Force
863,7.929767989961711,530.0385237741261,16974,45278,TCP,Brute Force
968,6.550438378982254,829.0348307722365,46294,39249,ICMP,Brute Force
973,9.921341030090383,991.2641004109598,10765,39871,TCP,Brute Force
1180,2.8392614315578415,820.0306278564441,23766,13477,ICMP,Brute Force
173,3.5921511456326485,694.9128854385916,61842,19838,TCP,Brute Force
97,3.839087671526095,532.5394501672029,25727,19287,ICMP,Brute Force
724,4.6586622573954655,448.9081863675408,39733,13182,ICMP,Brute Force
711,8.360144639748313,84.48394130648788,57820,16759,ICMP,Brute Force
212,2.3586851474981394,399.4288115198515,38647,16854,ICMP,Brute Force
854,7.76022607,910.1436233,23955,48917,UDP,Brute Force
1212,4.0536965206743485,808.0418276435623,24604,45697,ICMP,Brute Force
119,6.018951981236424,216.1297599,56087,62494,TCP,Brute Force
925,6.325772791729835,466.66112391874617,56657,24950,UDP,Brute Force
1276,3.7291135232521557,816.7415302382888,16190,46090,UDP,Brute Force
242,5.126639436852846,67.47781633004396,52937,35803,ICMP,Brute Force
803,4.130898715302323,387.45384641009247,54632,4397,UDP,Brute Force
1292,0.6922587290800079,851.8560527502602,30264,11359,ICMP,Brute Force
1290,4.3722167227794495,403.95747438370677,27015,24765,TCP,Brute Force
1465,0.9748365321429682,77.70688326696771,56537,11716,ICMP,Brute Force
86,4.050802970004136,542.5801150953982,55869,48319,UDP,Brute Force
1296,5.929591079917987,861.7563206688035,39580,46565,TCP,Brute Force
1368,5.794569578535665,590.3265143988644,33993,35081,ICMP,Brute Force
1206,6.626550168804196,226.35648030341036,56336,2471,TCP,Brute Force
1478,0.9535198180383083,384.30119617536764,11585,20607,TCP,Brute Force
1436,6.521580332058849,450.1783488,17925,23789,UDP,Brute Force
1322,3.1221684189077745,579.3084271851448,41529,60311,TCP,Brute Force
695,3.991060415424974,759.3750906500378,31044,24930,UDP,Brute Force
510,8.580004552973135,98.96373027887134,63899,56235,TCP,Brute Force
1010,0.091295011,889.6630678142645,26941,20591,ICMP,Brute Force
1075,5.884537920772715,12.408472045773982,63144,15163,TCP,Brute Force
1393,5.987541087020976,370.11532944078783,3012,47549,ICMP,Brute Force
775,3.9672011036592765,27.51756794166039,49233,39254,ICMP,Brute Force
823,2.3710415432262537,393.0349279227567,45529,53392,TCP,Brute Force
1007,2.3475057085772493,525.8600176134364,63955,20544,ICMP,Brute Force
397,8.837212986937866,511.7302184428536,62888,20726,TCP,Brute Force
1011,4.420801713454793,165.7117841935625,15280,52958,TCP,Brute Force
1471,3.309562741,645.7759360446028,53978,26590,ICMP,Brute Force
707,4.488326960740199,44.873972659617756,23216,8681,ICMP,Brute Force
412,6.694234624192155,761.9306294504022,61643,38712,UDP,Brute Force
1071,1.458419925879272,946.6497695501469,29254,31158,ICMP,Brute Force
1185,4.494888918302164,339.8348502684028,40954,11369,UDP,Brute Force
1411,5.879255826732759,517.2876577761605,60802,56500,ICMP,Brute Force
715,9.485884965159485,378.9723870310085,46857,56503,TCP,Brute Force
129,2.5260252929721174,6.809719265029548,23649,42209,ICMP,Brute Force
737,3.5931482284145395,385.93591544482643,33112,50952,TCP,Brute Force
1379,3.7942065406343155,791.7410872354203,15138,28437,TCP,Brute Force
1241,6.055776038291184,596.0292432992635,42191,6232,TCP,Brute Force
579,3.5679637983469767,101.3497886236974,39425,34479,UDP,Brute Force
771,5.3355857410716565,847.1547757448157,6779,50705,ICMP,Brute Force
908,7.818121508120449,531.1322363507543,11849,29042,TCP,Brute Force
80,7.054150555527924,841.7391894085016,23717,55243,TCP,Brute Force
779,4.464240096479344,580.2634966331509,5141,47015,UDP,Brute Force
541,8.642297560564016,559.7324759934561,25753,9104,ICMP,Brute Force
998,5.581844355689036,105.34865927849268,64426,22926,ICMP,Brute Force
1208,5.399518489182624,167.44299716531407,33206,52329,UDP,Brute Force
1264,0.3428434716256426,972.0280539709414,61734,10510,UDP,Brute Force
968,9.866943110591258,228.56389808009527,29914,39886,ICMP,Brute Force
500,1.2305851144877376,977.4543727785689,30364,57150,UDP,Brute Force
771,2.3120779933640385,531.9595152536109,2542,59894,ICMP,Brute Force
791,0.5179166755780281,135.87546815923073,31973,22182,ICMP,Brute Force
964,6.400389665402301,99.39227253341757,23571,41484,TCP,Brute Force
948,2.2477870685498273,208.9431842986694,17370,44880,TCP,Brute Force
1316,1.800924364289762,925.6447662923332,3624,36895,ICMP,Brute Force
429,0.8864672866481907,414.2088093,47029,36232,ICMP,Brute Force
922,1.0339862622830327,395.4947245661151,52371,21543,ICMP,Brute Force
295,5.847122333725445,313.2749404,62866,32403,ICMP,Brute Force
748,6.882390450800089,147.14714438153172,30291,29402,ICMP,Brute Force
489,3.974392505655546,487.9024120726872,37346,40916,ICMP,Brute Force
49,4.799490919,130.13477773288756,28014,55377,UDP,Brute Force
863,6.859991392093859,835.4966883586894,17217,51020,ICMP,Brute Force
837,0.17478052206461092,370.4599466,31133,15055,UDP,Brute Force
1305,3.2319834400457155,374.8660874250182,20257,15560,UDP,Brute Force
1314,9.731004382955394,474.0590278403076,49045,1470,ICMP,Brute Force
916,5.801542184724986,444.18330039443504,17218,37707,ICMP,Brute Force
1068,2.542991574395035,994.8584872620156,63621,49579,UDP,Brute Force
1182,5.217778736315496,545.4265831061807,35534,53285,UDP,Brute Force
1055,3.4271922277210325,88.29288361949169,2330,18642,ICMP,Brute Force
413,5.322917643274166,606.9166538427722,4873,7611,ICMP,Brute Force
1128,1.2582893765546816,151.66913444059296,13384,63814,UDP,Brute Force
185,1.3280138235389545,31.03455096686884,46560,32504,UDP,Brute Force
263,1.4362800780318892,970.7450794618804,57695,34018,UDP,Brute Force
1302,9.398258099476491,773.5615376454105,30255,21551,TCP,Brute Force
216,7.329256284495077,980.1109815145255,46824,24593,UDP,Brute Force
892,1.6246565647285465,477.93066017744025,63930,12175,TCP,Brute Force
1345,1.8843024885722488,532.3043053958612,37987,6582,ICMP,Brute Force
102,7.308563919233893,168.4201222235383,55354,60198,ICMP,Brute Force
1280,1.5624822840769472,246.9827359249188,52731,45763,UDP,Brute Force
866,2.346378372054952,838.5653599813379,19713,33978,ICMP,Brute Force
834,9.633504981,356.2500285528824,30108,48472,ICMP,Brute Force
728,2.553809941,826.8322922990394,41411,48351,ICMP,Brute Force
144,6.616661871361097,709.0428229146031,10304,44861,ICMP,Brute Force
1162,9.786334242717903,177.25320817933832,3666,36327,TCP,Brute Force
550,3.743593374630787,507.4956214831302,43161,35724,TCP,Brute Force
424,0.1761423926297603,677.4195828,15320,28524,UDP,Brute Force
444,2.442228757,235.1137110823447,56585,59216,UDP,Brute Force
862,8.308941036225713,830.7054416690248,63284,3056,UDP,Brute Force
557,8.646223750714412,544.8731747794322,16462,2276,ICMP,Brute Force
515,7.685425125873389,165.32552623755893,49466,6533,ICMP,Brute Force
748,1.1319850809466536,583.0261277,38549,38866,TCP,Brute Force
810,7.955308206592336,999.7138327754984,4018,14924,TCP,Brute Force
1086,9.186859292138049,150.6064395142472,58927,63480,UDP,Brute Force
1036,6.006494815919815,816.7752544265162,61332,15547,TCP,Brute Force
716,9.408812688,207.3882722872392,49018,2905,TCP,Brute Force
753,8.268561998235063,782.4100906271412,35063,34061,TCP,Brute Force
122,6.670048198392083,734.6044653291011,2837,2654,TCP,Brute Force
1208,5.7722751818807705,300.55933666187235,28515,21813,TCP,Brute Force
1148,3.486388098752463,325.8905352526934,58977,61571,UDP,Brute Force
1141,1.5937151649828085,792.5421398237229,19869,23547,UDP,Brute Force
496,6.049934272982719,461.4993673361239,54296,18982,TCP,Brute Force
40,3.1817974246275766,730.8449469089376,56300,47175,UDP,Brute Force
90,8.664520236608926,148.06934895109816,42267,49944,ICMP,Brute Force
724,9.933376036648927,852.5725261233633,63936,44876,TCP,Brute Force
756,7.5245251983931105,710.9136282106509,61296,2719,ICMP,Brute Force
488,0.9057264711752204,906.9521145539504,38188,53434,UDP,Brute Force
920,2.8875672697108503,132.45914179706895,43075,15845,UDP,Brute Force
527,1.0919872080257316,593.0551989105616,14342,4286,ICMP,Brute Force
73,6.505465966269367,599.1606729818211,18224,2469,UDP,Brute Force
1411,7.652143454693292,353.5253944727278,57480,56439,TCP,Brute Force
134,9.256822633976237,458.52057792680085,57507,58587,ICMP,Brute Force
1135,4.382285291773465,38.07776513352449,1106,17460,TCP,Brute Force
193,9.013855120234854,745.8854526231493,2944,10973,ICMP,Brute Force
289,8.779033699254233,549.3675471552338,41609,55746,UDP,Brute Force
713,3.1726399719372207,57.83527776398686,12707,24987,ICMP,Brute Force
477,8.689137355,680.7878173711895,12360,51842,ICMP,Brute Force
157,3.757346846565383,466.8353990234648,16620,30956,TCP,Brute Force
810,2.9693958763282478,34.5578133,3117,7925,UDP,Brute Force
1369,6.491097513285137,969.6107660754105,13929,52961,TCP,Brute Force
307,3.2844838976229256,949.1172318751316,57247,34511,UDP,Brute Force
1117,6.302457274543113,512.9511259055829,25375,9621,TCP,Brute Force
275,6.098708223181447,93.76305346,32005,65119,ICMP,Brute Force
428,5.634825835,754.6457595,9391,65532,TCP,Brute Force
1029,3.8048166226237443,491.9819069957185,6309,64933,UDP,Brute Force
802,5.485448716793116,302.5172335,44688,7879,UDP,Brute Force
440,5.965258264379231,491.4690357108039,38729,19702,ICMP,Brute Force
663,5.4573231980662396,522.4919009909239,17777,9287,UDP,Botnet
806,4.444750108059265,562.7554278524369,51994,64317,TCP,Botnet
1366,0.14765590340559184,441.2795913,19509,48312,ICMP,Botnet
958,5.871030015303809,605.7947276087427,14001,60421,UDP,Botnet
1270,1.6852754070420537,918.7428371353167,20898,26829,UDP,Botnet
1292,6.426117114,362.3318602898813,51955,27167,TCP,Botnet
892,7.593683934900738,725.7438915736271,8698,12898,TCP,Botnet
617,5.0049526459982845,894.4631115685497,51540,28553,ICMP,Botnet
114,5.424094286132404,456.0336778323609,57470,21890,UDP,Botnet
474,9.514834118100245,443.5114907982659,63896,15103,TCP,Botnet
142,8.471826446,602.1567737,30062,50874,ICMP,Botnet
1485,9.142450922998748,591.4476187465459,61710,8267,UDP,Botnet
803,8.137849116907544,806.6086833920443,30339,30896,UDP,Botnet
777,1.0900745001254677,476.5357354399149,4700,10042,ICMP,Botnet
845,1.490769567845977,996.1233373444772,3450,56094,ICMP,Botnet
1369,5.266711348892327,59.56562171039405,58440,50524,TCP,Botnet
137,2.4614505183211843,3.2675317958436674,25497,55550,UDP,Botnet
837,4.767478054936551,640.2342917284678,3986,13124,UDP,Botnet
1398,3.9442588728596837,298.5050688706405,30967,58045,UDP,Botnet
898,5.494592970066104,240.45835046061384,1883,50483,ICMP,Botnet
474,7.469010285642092,311.96789009628003,45840,20824,TCP,Botnet
486,7.155193580085646,256.12196034844385,5162,63614,UDP,Botnet
1371,5.212820090720859,30.886970655481804,36216,64424,ICMP,Botnet
288,8.224111794751764,971.5358890863496,26664,27934,UDP,Botnet
205,4.309190053288796,220.82341390393645,11433,30461,TCP,Botnet
1023,8.967246184111383,734.0563596130473,5041,38612,UDP,Botnet
1398,0.71373142,762.6201350547059,11475,12025,TCP,Botnet
1059,9.54664564,929.2644722674286,63980,47699,TCP,Botnet
581,6.547276121232051,30.646402147670635,29351,20966,UDP,Botnet
798,3.8013650148631157,872.0611336,11302,21886,UDP,Botnet
1169,1.9723441116022005,527.2734582217163,25968,12693,TCP,Botnet
